User:ID(User),:LABEL,name,review_count,yelping_since,useful,fans,average_stars
lLfbEmU065FII5GnhjofJA,User,Andrew,1,2012-05-10 15:18:14,1,0,1.0
ujTKNVmbsWShYmX8zPSwSQ,User,Lauren,4,2019-12-07 04:21:02,1,0,3.0
kaa81JJO7jerGnntWUUIPw,User,Milan,9,2014-06-24 10:12:15,2,0,4.0
rUn1TG6K5_1KE9-E0jglQw,User,Kerry,3,2017-01-20 17:02:27,1,0,1.0
TlLqujipls6WzmRmnq77LA,User,Imani,2,2019-01-22 15:24:23,1,0,3.5
ErBGFlhRGvQdScmsV9pbdA,User,Luke,1,2015-10-10 03:25:47,1,0,1.0
PFQ-IahHVxwHYsOEOTS8DA,User,Darin,15,2009-10-08 15:27:32,3,0,3.78
-4BT8hOKr8e9WMIXBXraPA,User,Peter,2,2014-05-03 23:58:42,0,0,3.67
8r3azF9gld0Yrcwx8O5-7w,User,Kimberly,1,2018-08-19 15:21:44,1,0,5.0
GKlr9N3kQn668pKO4IJzZQ,User,Dan,11,2011-09-05 20:00:51,6,0,4.18
_9JQ_oPetWQp825Ue10HGQ,User,John,25,2015-12-20 03:37:58,4,0,4.07
_oKf7_EPKcucDPxlwuh4JA,User,Ken,8,2016-09-16 22:55:09,0,0,2.5
ieeZSSaEldzczCm_DDlvFA,User,Brian,9,2015-07-20 20:33:38,8,0,3.8
j90r7Zk_ezYh7AEWSl2ZDw,User,Cole,2,2020-02-20 15:59:03,1,0,4.5
246WqfNU3xmCUDt_oMKy3g,User,Kara,5,2015-04-04 18:25:07,0,0,4.33
ZEcGN8bUAGUAHnqkJxlpGg,User,Steph,6,2015-11-29 00:37:19,3,0,1.83
waLPKgYuO4Mj0q9i2E3qxQ,User,Cece,27,2012-01-09 22:11:33,16,0,4.62
JEObo2GYKwsz1Q5kVWMegg,User,Helen,25,2016-04-10 22:36:54,6,0,4.19
G6VFYe6z0nkJNVcNMsDwCA,User,Lee,2,2019-06-13 23:37:11,2,0,3.0
u7ZuSmaaOA0_wLqSP3IGmA,User,Mike,1,2013-04-15 11:00:41,0,0,5.0
WIvoLIOky6g6f3A7-BTsFQ,User,Linda,10,2016-03-25 15:54:41,3,0,4.0
IeoF7ERoqWjzREmQO56xmw,User,Hilari,2,2012-02-14 22:44:35,0,0,5.0
wsDPLAL8cC1hntEYlwwieg,User,Alejandra,5,2009-07-30 03:32:48,17,0,4.0
4wFy4T08RmsXec6PLpmBOA,User,Jun,1,2017-09-16 16:04:33,2,0,1.0
eTzCYwNp7CEvIWyi0xbLwg,User,Matt,10,2019-07-26 00:53:41,7,0,3.91
XnbmyKITFLQF3q7cM1FQ6Q,User,Paul,60,2015-07-13 01:08:04,29,0,3.06
NBU9DXv6gOZgBksNi2LgDw,User,Jeffrey,2,2009-10-01 16:53:23,0,0,5.0
GgFrHi7SDx-TyIfLGpIi8w,User,Lily,2,2018-07-19 03:58:05,1,0,5.0
VixCh0EO6dMxl6pwpkTgDA,User,Liz,5,2016-02-19 10:54:19,1,0,3.4
mM0DJxmhNJNwOEURu-PELg,User,Jenna,9,2016-03-29 22:05:20,1,0,4.67
MJPFsIvJeK1BhKhqU4NkjQ,User,Bella,7,2013-03-01 20:30:46,4,0,3.14
EEzG-UVP11fop1JIzXzSWQ,User,Zack,1,2012-05-25 03:20:13,0,0,5.0
jhSwAsHzNmlgUG1DebkOVw,User,Lori,6,2016-05-18 13:46:50,1,0,3.67
0_zdf5q5CIWGQClhzMYuwQ,User,Mary Lou,5,2011-11-05 16:57:43,5,0,4.4
2IEekT5u8PB7_yhTF2wB3g,User,Mgs,4,2014-08-27 01:04:02,2,0,3.5
KbGa7-wa-Sid3TgPKYdqjg,User,Shemika,17,2012-07-09 23:39:03,42,0,3.16
94cpfbQRZMJIzwPX2QkB7A,User,Allison,8,2016-06-07 21:10:35,1,0,3.0
qvRebvSMXQp7NUnF-onIVg,User,KB,6,2011-08-29 16:53:03,5,0,2.33
DEiKlOq-lcuVit6Xjs5QgA,User,Seanniece,5,2018-09-24 14:32:47,3,0,4.33
NxR1hCdNBJaPlXPpQP3i_g,User,Anthony,1,2014-12-08 20:17:21,1,0,2.0
sFVELXrERVEOwCmu-woN_g,User,Danielle,5,2015-01-22 00:18:52,5,0,1.2
2grVP3ZN5xGPPicOYMChfA,User,Melissa,4,2013-08-03 20:38:49,0,0,3.5
DkC_du564eENEmx_sUo0HA,User,Jas,2,2019-11-22 20:14:47,0,0,2.5
ae_AU8Hb0AY4J9r333NXfA,User,Ley de la Gratitud,1,2021-04-28 02:25:11,0,0,2.0
AoBD8nYknU86SOkFvgYl8A,User,Jake,14,2015-03-03 16:08:13,3,0,3.93
HY8e4PxqsvJWd7A5Iz4ltQ,User,Russell,4,2009-06-24 13:17:06,1,0,4.0
86KrCrCsC_xab8kkd_p2Aw,User,Stephanie,3,2014-06-28 22:46:50,0,0,3.67
bvlcgOZBMB-tvQh-Ksd9YQ,User,Justin,2,2016-10-01 00:17:13,0,0,3.0
QPmgvyYSQ87i--WDzs-ouQ,User,Richard,5,2020-06-14 16:52:43,0,0,5.0
QHm0ckDbHuKeach8fwd2lA,User,L.,4,2011-08-31 02:46:16,2,0,4.6
1cipAK8gkH7Ao-tB6-LtOA,User,Andy,13,2017-10-20 20:33:28,3,0,3.69
4vnAzsLJLzQy3_qRbsp00w,User,Nikki,8,2016-11-23 02:16:32,2,0,4.25
FjtPwOBY6mX_bJ0v0kiFZA,User,Chanita,3,2011-11-18 16:15:58,6,0,3.67
82qzpyn0p-p3Axgq84m1cg,User,Scott,3,2016-10-28 23:49:52,0,0,3.33
7onwtSrfQuwg9kozMUn1pA,User,Della,1,2020-02-19 16:37:20,0,0,2.0
9fGsbfLx_Zmv3fADD9ExAQ,User,John,2,2014-06-07 13:23:26,2,0,4.0
gKEO6KjGRRnJEW73UD5CHA,User,Daniel,2,2011-02-01 01:59:41,0,0,4.5
MCrgmdQJBaDDE87uF2XgWA,User,Leann,58,2014-03-16 22:09:04,33,0,2.42
uNYv2joG_GcRS6JEP09dwg,User,Elizabeth,16,2013-03-18 00:28:15,11,0,4.76
zu6T9K9anG3NWteNpLXbcQ,User,Michelle,8,2015-08-25 03:14:48,6,0,4.75
sDJfkbS12el9-zV7bNCj8g,User,Leslie,3,2012-10-04 22:08:43,0,0,4.67
qFMNJ-66E9g8pC434zx0dQ,User,Ray,9,2012-08-04 21:53:32,2,0,4.6
umh1UnPogo_xFS4YmFF7XA,User,marye,16,2010-03-04 19:42:40,23,0,4.38
OwMGlomDY7IlxBmVhL4Rdw,User,Neil,4,2011-09-12 19:07:19,1,0,1.75
ww5QFvSwyPaSGMgctFtdAA,User,Kevin,5,2021-03-04 22:38:46,4,0,2.0
njpqEiwQeaBOh7AR6-fGDA,User,Dan,3,2019-06-01 15:10:17,2,0,3.67
mpOGxZF5JMTnungfBF6qRg,User,Janice,4,2012-07-05 22:27:06,0,0,4.75
2QyusFhRAfNu9lLTGg0mdA,User,Tim,2,2019-03-27 21:28:50,0,0,4.5
K4OyNF-hbY9Cr-3YtMjmFw,User,Frank,13,2011-08-14 01:08:15,10,0,3.08
JDqyW52K9bgcH8DX6940bw,User,Ira,13,2020-01-18 00:18:10,3,0,2.57
F3uQf1blzyyVGVuCaAShmQ,User,Eva,5,2014-12-06 17:52:10,4,0,3.0
1CXC6CEnDl-rZl8_tTQZIw,User,Kristen,1,2014-04-21 23:23:46,0,0,5.0
e9hdig4MilC3qgqQTn7lbg,User,Eray,1,2018-01-12 23:33:17,0,0,5.0
7HqULze2o4HH2T9RZy63Rw,User,James,11,2010-11-06 20:29:18,8,0,3.64
i2kQ1L5fm7yz_u6asCeCeQ,User,Victoria,8,2015-06-22 20:58:05,0,0,4.38
cQfu0Rg_w3tjU72NVNiahQ,User,Ellie,3,2019-01-18 23:09:24,0,0,4.33
KuX6EUk3G1Y3m5_ulGGqGA,User,John,39,2010-10-27 15:20:32,32,0,4.33
OWZWz9r2WoPsZtLIcqEUkg,User,Mitch,9,2015-05-13 22:29:27,0,0,4.78
V9Cs3Da-3sm9CvC3AqQCRg,User,Yvette,14,2013-10-07 15:49:09,13,0,4.07
D0sdv1p2oAUFYTb9jp-8JA,User,Jason,14,2016-01-27 13:24:29,8,0,1.8
A6nIGmjaq7lWYIQn_sDyDA,User,Asif,9,2017-10-19 19:46:03,4,0,1.11
xnbeZxcCExUmU3TXpvPnDQ,User,Kelly,2,2012-05-22 16:36:52,3,0,4.5
wDm1GJDRkaYx-lzp7XQ54Q,User,T,19,2012-12-16 01:42:49,17,0,4.26
adHL2Ne7l3G8hnm3-XEyvA,User,Laurel,5,2015-12-16 19:24:16,3,0,2.4
7Elf3quk_h7ZdrzkfAylGw,User,John,1,2012-01-30 01:09:12,0,0,3.0
K1hk_ECRcYK6q69Wup5FIw,User,Mackenzie,2,2017-08-24 22:31:54,0,0,3.0
0-EzMWTi0ljrs286-wPrXw,User,Ashley,4,2012-03-25 00:14:29,3,0,4.0
an-d4utlpFTM8-wVTUtRzw,User,Stephen,3,2015-09-22 20:31:38,1,0,3.67
udoNY6DbkzwjG32HE5TfNw,User,Nancy,3,2018-03-23 23:58:53,0,0,5.0
BEgkRt3hNTv7MbSc4biWGQ,User,Pedro,1,2014-03-31 14:18:27,1,0,5.0
X7GuV5w18JFvXPc-qRqAZQ,User,Rob,23,2014-07-20 22:22:38,27,0,4.56
nYHl8Niyn7iF-SbslAiyUg,User,Carter,6,2013-01-24 22:50:47,4,0,3.67
oNvXw4mMVx_B75bOYAXZ0Q,User,Kim,1,2016-12-07 08:36:12,0,0,5.0
qGsAY3fGp_Vc2L9qty8h6g,User,Sedona,9,2019-07-29 00:34:12,0,0,4.33
3NkwWVtlnSvbwalc8mdjcQ,User,Patti,4,2017-04-19 16:39:55,1,0,5.0
N2IyimX6hDDH9Pb2Kh7-Vw,User,Eric,7,2010-12-10 13:32:10,2,0,3.86
5J-paF8gh-0DL8gR3RiWxQ,User,Carlene,3,2016-03-30 15:27:56,2,1,3.33
mRfMKACwfAoHRU2xTH65gw,User,Maxton,3,2017-01-28 18:23:42,2,1,2.33
BOX9Ty6DaBiTCgBy0_PDVg,User,Jeff,6,2016-05-08 02:08:50,38,0,4.43
mOmERsSrcjKaBjJh7PP2fw,User,David,2,2019-06-13 21:10:08,1,0,2.0
24pYeDuDFsGJWbPKzLMUew,User,Frank,1,2019-03-27 23:36:49,0,0,2.0
5viNL6uFVSkkPq16OIw1wA,User,Ken,1,2017-01-15 02:43:33,0,0,5.0
xdcnV6a5we7vClrShh_qoQ,User,Ron,3,2015-02-12 01:00:00,0,0,2.33
9C1PTAvbYoHzMUuNmWvC_Q,User,B. Adriana,1,2019-06-29 01:12:50,0,0,1.0
Z57Nqypp53MyLwde5bdPTA,User,A,1,2018-11-07 22:09:11,0,0,5.0
I_DRpFkl1l6J71Mjxq2TGA,User,Tara,2,2018-02-26 16:40:36,0,0,4.0
ziennB2_thyXfXyW_wZF5g,User,Qian,1,2012-03-05 03:19:57,1,0,3.0
UbH0vroW9-OU0t9nDMbJTg,User,Scott,1,2017-02-25 15:40:31,0,0,2.0
_lHVmEcjKAjTBF9nPu3SHQ,User,Steve,4,2014-12-24 07:33:57,5,1,2.5
050uASypwdkO3XLd4YGDMA,User,Jessie,5,2012-09-07 00:09:43,5,0,5.0
1Pb8hd1Tgqp0Rerqk7hhqg,User,William,5,2014-11-13 11:56:08,4,0,4.33
dMecgSC3KBi7Zy-5gSatUw,User,Anonymous,7,2021-12-19 23:52:31,0,0,3.71
PqepNEzM7MWZOLixmZHLhA,User,Lucy,1,2015-02-27 20:35:29,0,0,3.0
YcM72gl3PILkZ2YeA0BMug,User,Taina,19,2018-04-11 03:43:56,2,0,4.42
XYcsGeboTm53gQij1obs4w,User,Mike,18,2013-08-13 23:12:29,16,1,2.45
mS6eLaKjZDUzC5qSmkgeJQ,User,Tim,4,2012-12-23 01:29:06,3,1,3.0
YnW2ISLEdOdpWlwBkYfkTQ,User,GG,21,2013-12-23 14:04:19,18,0,3.76
44D8i2ty5OfyswqrGGHQow,User,Jing,1,2012-06-29 15:26:27,0,0,5.0
7HbunuSBkmAwEOzYnVy25Q,User,W,13,2016-12-06 17:30:36,5,0,2.46
falDe0eoDojo8YLQg3YmOw,User,jess,10,2010-05-06 17:16:54,9,0,3.7
QdnmR-H6KzG9qcgTN05Dbw,User,Kim,2,2018-03-06 19:04:53,1,0,3.0
e-kFYHtcCRMAg3_Ff67N1g,User,Marie,25,2015-09-12 13:56:02,17,1,2.26
J6R7Q8aLXR6z78HBKPhpxQ,User,Kenneth,4,2020-04-09 22:08:26,0,0,3.5
sDyT1DDvDNKJGKPSUXwUzQ,User,R.,1,2016-12-29 18:18:33,0,0,4.0
L1x4wlba6J4-ilpC053_fw,User,Michael,12,2012-12-29 03:11:50,4,0,2.42
HB8aBOiTwKgEDz7VLuRYTw,User,Waleed,5,2013-08-14 02:29:47,3,0,2.2
g8BAMgX_UwG0Gn-E1gbBUQ,User,Jen,4,2018-04-07 17:35:49,3,0,3.5
ZJOmVatoy06dJRy31imwdA,User,DX,100,2009-05-17 00:47:41,102,1,3.57
gWdtCEP4Tb_m8b9Ed-b58A,User,Felix,1,2012-05-06 13:35:54,0,0,1.0
SwYjvcvUaBFNA7ZFRt0Kkg,User,Stacey,8,2012-04-17 02:23:06,5,0,3.25
dDG4DlAVDKI9I9VIbnrEJw,User,Kathleen,5,2018-12-30 20:00:19,0,0,5.0
KxHxhFDFF6l5_pv4AQn-TA,User,Lisa,25,2017-07-22 15:52:23,18,0,4.12
5OOqGjSFYy6NnsDJgP7FWw,User,SJ,2,2010-09-01 22:54:00,0,0,5.0
wGRcShy_PE1MSp6MQCuxzQ,User,William,3,2018-12-27 18:36:12,0,0,1.0
fB6ue3CsjoUQeqKwpLcFdA,User,Catherine,17,2011-04-14 17:59:31,9,0,3.61
oGpzlp_7XImmQdPndVrTUw,User,Miting,2,2018-05-11 23:28:58,0,0,3.0
M6--_Hgr6iRe90jJ-IWcIA,User,John,8,2012-04-13 01:30:13,5,0,2.5
3J9p4OzEzNUA_JXfZDi5vw,User,Nessy,7,2015-09-04 22:58:43,6,0,3.0
e77QE1WpkWbdKa034eLQOg,User,John,13,2019-04-18 15:59:50,5,0,4.0
9Ra6Xbzk6maPnEO9uYAQMQ,User,Simon,10,2011-09-11 00:08:52,1,0,4.0
lCRCShJ-SnCvquDDtWItYg,User,Judy,2,2012-03-15 00:30:47,1,0,5.0
z1X13dqCtN5uu7aXuU8z6w,User,Susan,4,2020-01-12 04:21:12,0,0,4.5
a0doeGTqmFeJ2H01s-ruDg,User,Debbie,8,2014-08-09 00:46:15,1,0,4.88
BauJ47cSkkd7__kigpXwQQ,User,Sarah,2,2011-11-24 00:00:41,0,0,3.5
zSjNOJkdHiQeetAeTUK3Lw,User,Trevor,6,2012-03-02 22:43:48,5,0,2.83
Hj45WlFSoOOnQdC3H2PkyA,User,Ciro,8,2011-06-20 00:52:12,3,0,2.75
xjbKX8v2ouo6W5_ai7ypUQ,User,Jayasree,6,2016-12-23 14:00:10,1,0,4.0
qElhJRiYCQPmd1nx3-FSoQ,User,Mithras,4,2012-03-23 18:55:48,11,0,3.75
iTfwSFiYDZg4MwHTYEv75A,User,Chloe,10,2018-03-13 15:59:49,2,0,5.0
_pJBN-fnBS2yHKWaVzD37Q,User,Terrie,1,2015-03-19 21:01:48,0,0,5.0
th44Hx78vFqEssbcyqefcA,User,Angela,7,2015-12-01 21:02:13,2,0,4.71
8amQgBe6GH4C9wDwVvfHqw,User,Sarah,3,2012-08-25 15:26:34,1,1,3.67
4uHiNEUnsVnMrgU4EJnbFw,User,Peg,1,2019-10-18 22:51:29,0,0,5.0
ufBmkWhWXrwqm3kLp-75-g,User,Matt,3,2019-03-15 16:03:02,0,0,3.67
KuCKO7vpSXadtlitr5DRjw,User,Jessie,7,2014-09-21 04:57:49,1,0,2.67
aJK3wTiMp2u9poFTshErCg,User,Lisa,1,2008-07-22 16:48:28,15,0,4.0
coSaOKWoi73xJ4tnUptIaQ,User,DENISE,3,2011-04-18 19:07:27,0,0,3.67
cqMaD9YQ25sT1g3bgJRLKA,User,Daniel,1,2015-06-30 23:25:31,2,0,1.0
Pcorl5F3WfdpZQD5asleXA,User,Jenell,4,2018-11-11 01:13:02,0,0,3.0
U3XK7NEFFlVKRiZcV88o2w,User,George,5,2014-01-21 01:29:28,8,0,4.8
3q-v6VX0aMWZ0eUf9Cb2XQ,User,Stephanie,10,2015-06-16 23:21:24,6,0,3.15
dY7OU8SMXdOixfK2d-ChaA,User,Albert,5,2019-07-02 22:47:25,0,0,3.4
1u1_01G0EDwNfKKCZKT3Vg,User,Aaron,11,2017-07-28 22:15:22,3,0,1.36
3dU_n9dBCvDTNPm--G6Trw,User,Steven,3,2017-07-30 14:03:58,0,0,3.33
2UtTGoLA-u_JDbsXvETEIg,User,K A,3,2013-06-13 15:34:13,0,0,1.5
eB7gIKrxI-dxmLl-N020Ww,User,Kimberly,1,2014-01-26 02:07:57,0,0,1.0
1q9pdz5_MY3pHGXBN6-Btg,User,Linda,9,2012-03-25 03:07:18,24,0,2.33
LkP2T_EJ-Dcac6SMM4bLTg,User,C,1,2010-10-21 01:17:24,0,0,3.0
X_W-W-eK5ccPta8AxNPikQ,User,Ha,4,2014-09-20 15:24:34,6,0,4.0
3YG4G1_0SeA1e-AlnSFFXw,User,Soukeyna Soukie,5,2017-11-02 19:42:53,0,0,3.4
8qA9H-RLOfZHJG2N01GXIQ,User,Aiyana,1,2015-01-10 18:53:17,0,0,1.0
onfWXTlJGE36Qm9be6lQ-Q,User,Aldo,23,2011-03-30 12:28:12,6,0,4.71
yVfp9dA4p-fmIVNs4G58mg,User,AnonymousFoodCritic,9,2016-10-05 17:01:46,9,0,3.4
V_u2UTTfEica0syUzD3CPQ,User,Chris,25,2013-01-01 22:27:49,34,0,3.21
3Who7nev8QZq6Ci6qSaGVw,User,Kristin,1,2012-05-15 20:58:53,5,0,1.0
p_i6h7odYVsmOjAcdC9EfQ,User,Ana,3,2018-06-07 20:28:17,0,0,1.0
k_tFhzBnjuyVJtQxsGt3yw,User,Kristen,2,2016-07-04 00:02:25,0,0,4.5
7Zajsg_mP5pkN039-SIPiw,User,Lester,6,2019-06-27 20:52:24,0,0,4.5
w_W5Nw49apY8ahQCiFsmlA,User,Dominic,1,2018-11-23 17:02:53,1,0,1.0
c14A_7_q3ziHWTO03MPKRg,User,Kyana,1,2017-04-30 16:44:00,0,0,1.0
Jxrf92cTFHWWw7mDJHe9PA,User,Dave,26,2016-10-24 18:20:13,16,0,4.54
QXXZd318kQB3-P-LV6sRHg,User,Nancy,9,2014-09-22 14:27:16,6,0,1.44
PcEtvUq9PWXsaP72_ggUcg,User,Urb,2,2011-07-25 01:46:30,1,0,1.0
fezx2UcMirm-ffhdwB_jGg,User,Sarah,11,2014-06-03 13:35:09,17,0,2.82
H_8t6s3MPwJBpmq0xVUd6g,User,Mitch,59,2014-02-27 04:55:48,54,0,4.44
Bch1g8p2dcF0nuia5d-1YA,User,Lisa,1,2017-03-27 02:23:07,0,0,1.0
ChbeWKm52wO8WcxbCQ_Ewg,User,Alex,3,2017-07-29 03:47:14,2,0,2.33
M1jOQXs9FbScnDnlMD6Rag,User,Erin,5,2011-07-30 14:24:33,0,0,2.0
e4tFGw9dKD8_lt0RKilC1w,User,Steph,1,2012-01-27 21:27:14,0,0,5.0
svRSiAhrFbd3uSlRXUgTtA,User,Thomas,3,2021-08-18 18:10:49,1,0,1.0
cRvfSb-F9aO9YToOICU_Eg,User,Lilith,3,2015-12-20 13:40:17,2,0,3.0
XPwO4pqraGYM7dpIsoOx-g,User,Rina,3,2014-03-16 00:30:13,0,0,5.0
2OsOuhz0h6mEGssc5zjjvw,User,Barb,1,2019-02-08 23:36:04,0,0,5.0
vQWPZa461miGysjsBcwkAw,User,Debra,5,2013-08-15 18:06:10,3,0,4.0
0W3F5Xlmc-9FWirduCyYsA,User,Lisa,1,2011-04-13 00:45:34,1,0,1.0
-yB2WgMJetZDW8rn0dU6iA,User,Robin,15,2015-10-28 15:29:53,2,0,4.6
WPqWdRSIFEm5OPJfQQTAbA,User,Omar,1,2015-08-14 20:09:33,0,0,1.0
gBERZYH1tpj1BP0fRHz7Fg,User,Jennifer,1,2015-03-21 20:57:12,0,0,5.0
Kx5dLmo6aWzgjOnDP2lmwQ,User,J,5,2017-12-17 11:33:30,2,0,1.2
nWN26aL5V-XdEi0-o2vRHw,User,Dap,5,2012-06-13 23:11:28,7,0,5.0
GDha31x5EP9hk2PZAEO8MA,User,Michael,2,2016-03-07 17:14:51,4,0,4.0
fVOM_77c3Q15IAB4S54ITA,User,Joseph,35,2016-07-30 13:56:44,28,0,3.97
ULNMX3gnfx_1mXTcdz8Uzw,User,Terri,6,2014-08-09 20:53:38,2,0,2.43
kaPo4u9Df598ureh-vzLAA,User,Caitlyn,4,2017-12-24 01:38:02,1,0,4.25
9XN7teuHFF3JgOditla-4Q,User,Christina,3,2016-01-04 04:33:13,7,0,4.0
Af84Z9K0wZzSsbFvIZTLBA,User,Photothumb,8,2015-04-24 15:19:03,4,0,3.38
avQ6bfigmR9MY4QOVK21Rg,User,Karen,1,2020-01-30 23:10:50,0,0,5.0
NHTg4hboEOU_twMqvE8DPg,User,A.,1,2019-03-14 17:59:16,0,0,4.5
ocRZyTFalk9law3A0w-YMQ,User,Dylan,2,2017-10-01 16:15:53,0,0,5.0
ZyJ1fHpLiXATgHHk18Ae8Q,User,Wendy,9,2014-05-28 20:15:09,5,0,4.56
1Lfo_ifpDHrrinNfnudbrA,User,Eduard,37,2011-05-11 20:56:46,18,0,4.59
l1MwJff91Fk09uWBtcJwew,User,Brian,1,2016-08-06 21:22:34,2,0,1.0
8Lnp2XrDOlVw6YxL2gT0KA,User,Larry,12,2014-02-09 18:40:51,5,0,3.17
EXZBIP7ICPePaLqwWrqAiQ,User,Robert,1,2012-03-16 23:29:24,0,0,2.0
7nkr0xGOQTpEXBzMZwLTpw,User,Kerrie,5,2017-04-21 01:20:42,4,0,3.4
WGa09DecH_QzN6sXymFVPQ,User,Nicole,5,2015-11-15 20:48:58,2,0,4.0
eO9KFNvBR21BN1LThsyiDg,User,Venita,3,2013-10-20 19:21:28,0,0,2.33
3j8M9CWVBbcuHAGHvRbHYA,User,Anne,22,2020-12-10 17:32:06,3,0,4.0
qAMLe74a7F6GVTHJ9GHolA,User,Guerrero,3,2016-11-25 17:02:42,0,0,4.67
we4NZr_Z6ezfX6WAMmWegw,User,Damien,2,2015-02-14 00:20:58,0,0,2.5
yPuYxznlizeSGbM4_4OBjw,User,Teece,4,2015-06-10 02:34:41,3,1,2.0
HzZ7fdmZ0GL7k4P1teO2sw,User,John,3,2018-10-03 13:00:33,1,0,1.0
WwiS6wypeLPrP7nez1KdIQ,User,Alesha,1,2017-12-09 20:18:10,0,0,5.0
GVQ5_hRwcKBju6bygaRSTA,User,Debbie,1,2020-08-16 13:52:22,0,0,5.0
OLuHafTKjb3zXReQlkX3yw,User,Michelle,1,2021-12-29 17:31:00,0,0,2.0
tufUFSI6387Q-ECX0agFMQ,User,Jay,23,2018-04-05 16:14:33,21,1,4.04
Nu1H0aHtkvovHi9K9GYuhA,User,S,5,2017-01-16 17:31:36,0,0,4.33
Y9zswb2aDSEUZYyjBTK6kA,User,Steven,12,2011-04-25 20:34:59,6,0,3.42
4gdax9QZrCBSLYaFFb0F9w,User,Joel,2,2016-03-27 23:25:15,0,0,5.0
LIsj_CtWOz5g6dZ3ABoNzA,User,Suq,10,2016-06-07 01:49:44,2,0,3.67
50DFuM4NIcD3ARtslRRDGg,User,Margaret,1,2018-08-16 21:30:41,0,0,5.0
ASHaMO6uGCFWNl0oip5oAQ,User,Scott,1,2020-04-16 20:56:13,0,0,5.0
AD-j74zo0VQYDCkhKR_pWA,User,Dewi,4,2016-08-13 16:18:43,4,0,3.25
l35jxofiDqQufHMSjEWHmQ,User,Wendi,5,2017-10-06 17:29:18,1,0,2.8
VgUQazY0p6F9drCWZ0ho4A,User,Mario,1,2014-01-11 19:00:09,1,0,2.0
HEYYRJDW1w6lNm3Q8Ga76A,User,A,2,2015-06-26 20:05:32,2,0,3.0
L6CqgeN0vRINyIvk7IgWGA,User,John,1,2022-01-10 16:27:12,0,0,5.0
lfBQwLKEitI4k5smQEMeIg,User,Mihran,8,2012-11-24 00:38:11,5,0,3.5
76Gpxhb0iOY_v9re7pCaZA,User,Dwayne,1,2019-04-10 19:15:16,1,0,1.0
FkfbUFjQxZkHb_8UAV1aqA,User,Rodney,10,2012-03-01 00:06:38,1,0,2.5
pcKC9dcCiqSmlFDLT4_YxQ,User,John,2,2018-03-24 19:21:00,1,0,3.0
DILOWSbnC93877WQpoHquA,User,Melisa,4,2019-07-18 01:51:56,1,0,3.0
M7VoX2rMiviVQ_JiX-hGEA,User,Pete,6,2015-07-07 12:24:36,7,0,3.67
adKJI-emD9s_5ANhLckTOQ,User,Aileen,2,2014-10-29 19:59:02,1,0,5.0
zxCEXJIUjp7rqcsOLBUZFQ,User,Bill,11,2015-07-18 22:05:47,2,0,4.09
KNSk6JpW0J663VypAG6Umg,User,Valerie,2,2017-02-19 01:40:01,0,0,5.0
IAFetNbo7z-Lax8oBYXhEg,User,Ed,5,2015-04-27 16:09:36,5,0,4.29
tU_C3go_d1FMqwPnOTIgBQ,User,Ms.,2,2019-08-03 07:44:47,2,0,3.0
MY4vr2G4Wj-rnmtK31z79g,User,Chris,32,2010-09-13 18:15:57,11,1,3.97
NSJng0a30IysE87B6-t_pg,User,Melissa,7,2016-05-01 13:42:38,7,0,3.14
xtU5hYc5Em8dsXi4XnIAWA,User,John,5,2013-08-29 00:35:19,1,0,4.0
-vEdO7RuXnnTdIvr5m7bug,User,Katie,2,2015-09-28 22:11:08,1,0,1.0
bG6CsGlDd8KZKIifssVmXQ,User,Cristian,1,2012-04-28 17:40:22,2,0,5.0
ZxUbStQ2fBnkZhoxYVGyOQ,User,James,13,2015-08-28 19:19:44,2,0,4.29
JtapVMxw4s_cDfaF18FMVA,User,Raymond,3,2012-12-27 19:19:38,2,0,4.0
CTtx348AwSX6fLa9oR4n1g,User,Malinda,5,2017-10-18 19:07:24,0,0,4.2
FoZXrcIeaqt5rjqwbJUv_w,User,Moon,32,2013-01-18 02:38:59,4,0,4.16
CdTRUpXBRmF58T6YCCSzBw,User,Le,4,2016-01-12 03:11:07,7,0,3.0
h7tEGAxft5qbNf8MY2IKNA,User,Camryn,2,2018-04-18 18:54:00,1,0,2.33
_SSM0X0D3w9MLZensrNHFQ,User,Megan,12,2016-12-26 22:42:23,8,0,4.31
3k8tkodpibijMTVuKanxIg,User,Megan,2,2015-06-18 17:57:25,0,0,3.0
723tvkYsJEEryjukxamr0A,User,Megan,3,2009-09-21 21:18:49,5,0,2.33
QkeKU0qDs0IfzXZmm9z_SA,User,Miriam,5,2013-02-12 00:24:32,3,0,4.4
Yk4etOuMiTskCCJtA5dpfQ,User,LuluK,13,2019-06-20 10:23:35,2,0,4.38
ZwtUI9cwqir5890NCxt0vQ,User,Deb,7,2018-10-29 23:17:14,0,0,3.57
s45dxDiovwLhppBVwmFyaw,User,Anne,7,2014-02-27 13:47:41,1,0,3.71
nzkeoG2i-USAF6EyaXlddg,User,Laura,11,2011-04-28 01:41:14,4,0,5.0
kskL1ILT-fejz6ll-46FPQ,User,Karl,4,2021-09-06 18:13:23,1,0,3.75
ivBcR2OjN1r8za6PkiM97A,User,Nilou,27,2011-10-15 05:36:10,10,0,4.45
1QqgJNp2Y36ccVlBtU-Bcw,User,Bobby,2,2018-03-25 19:42:13,0,0,3.0
